question_mark,_www,ratio_digits_url,ratio_digits_host,tld_in_subdomain,abnormal_subdomain,prefix_suffix,phish_hints,statistical_report,ratio_intHyperlinks,external_favicon,ratio_intMedia,ratio_extMedia,empty_title,domain_in_title,domain_with_copyright,domain_age,dns_record,google_index,page_rank,status
0,0,0.0,0.0,0,0,1,2,0,0.969491525,1,98.36065574,1.639344262,0,1,1,2809,0,1,0,1
0,0,0.015625,0.025641026,0,0,0,3,0,0.181818182,1,16.66666667,83.33333333,0,1,1,5615,0,1,5,1
0,1,0.0,0.0,0,0,0,2,0,0.125,1,0.0,0.0,0,1,0,3534,0,1,1,1
0,1,0.112359551,0.0,0,0,0,0,0,0.333333333,1,0.0,100.0,0,0,1,5019,0,0,4,0
0,1,0.218487395,0.25,0,0,1,0,0,0.011928429,1,0.0,100.0,0,1,1,798,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,1,4322,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.227272727,1,0.0,100.0,0,1,1,2724,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.884615385,1,75.0,25.0,0,1,1,-1,0,1,4,1
1,1,0.212121212,0.0,0,0,0,0,0,0.748287671,1,0.0,100.0,0,0,0,8964,0,0,8,0
0,0,0.140625,0.0,0,0,0,1,0,1.0,0,100.0,0.0,0,1,1,-1,1,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.52,0,0.0,0.0,1,1,0,7491,0,1,10,0
0,0,0.058823529,0.095238095,0,0,0,3,0,0.19047619,1,20.0,80.0,0,1,1,5616,0,1,5,1
0,0,0.0,0.0,0,0,0,0,0,0.453947368,1,0.0,100.0,0,1,0,7447,0,0,8,0
0,1,0.0,0.0,0,0,0,0,0,0.985831469,0,98.7804878,1.219512195,0,0,1,7087,0,0,4,0
1,1,0.098360656,0.0,0,0,0,0,0,0.433333333,0,0.0,100.0,0,1,1,6923,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.688172043,1,97.56097561,2.43902439,0,1,0,-1,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.166666667,1,83.33333333,16.66666667,0,1,0,3477,0,0,2,0
1,1,0.125,0.0,0,0,0,4,0,0.0,0,0.0,100.0,0,1,0,-1,0,1,0,1
1,0,0.0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,1,1,7296,0,1,5,1
0,0,0.265822785,0.0,1,0,1,0,0,0.550561798,0,100.0,0.0,0,1,1,252,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.486486486,1,0.0,100.0,0,1,0,5120,0,1,4,0
0,0,0.25,0.322580645,0,0,0,0,0,0.19047619,1,20.0,80.0,0,1,1,5627,0,1,5,1
0,0,0.0,0.0,0,0,0,0,0,0.949685535,0,100.0,0.0,0,0,1,7134,0,0,7,0
0,1,0.0,0.0,0,0,0,0,0,0.863309353,0,33.33333333,66.66666667,0,1,1,5737,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.994565217,0,100.0,0.0,0,1,1,7587,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,8661,0,1,4,0
0,0,0.25,0.7,1,1,0,1,2,0.292035398,1,0.0,100.0,0,1,1,-1,1,1,0,1
0,0,0.045454545,0.068965517,0,0,0,1,0,1.0,0,100.0,0.0,0,0,0,3015,0,1,4,1
1,1,0.093023256,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.705882353,0,66.66666667,33.33333333,0,1,1,2740,0,0,3,0
1,1,0.225806452,0.0,1,0,0,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.5,1,0.0,0.0,0,1,0,-1,0,1,0,1
0,0,0.0,0.0,0,0,1,2,0,1.0,0,0.0,0.0,1,1,0,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.511627907,1,87.5,12.5,0,0,1,-1,0,0,2,0
1,1,0.129032258,0.0,1,0,0,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
0,0,0.019607843,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,1993,0,1,0,1
0,0,0.053333333,0.0,0,0,0,0,0,0.947183099,1,95.83333333,4.166666667,0,1,0,6682,0,0,4,0
0,0,0.13559322,0.135135135,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,1834,0,1,0,1
0,0,0.06779661,0.0,0,0,0,1,0,1.0,0,100.0,0.0,0,1,0,2573,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.076923077,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.957142857,1,75.0,25.0,0,0,1,-1,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.666666667,1,50.0,50.0,0,0,0,3624,0,0,2,0
0,0,0.0,0.0,0,0,0,0,0,0.952,0,100.0,0.0,0,1,0,12430,0,1,5,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,0,7083,0,1,3,1
0,1,0.0,0.0,0,0,0,0,0,0.936170213,1,100.0,0.0,0,1,0,4487,0,1,5,0
0,0,0.0,0.0,0,0,0,0,0,0.45,1,0.0,0.0,0,1,0,3829,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.769230769,1,100.0,0.0,0,1,1,-1,0,1,0,1
0,1,0.0,0.0,0,0,1,0,0,0.779467681,1,100.0,0.0,0,0,0,7837,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.671232877,1,100.0,0.0,0,1,1,7568,0,0,4,0
0,0,0.014705882,0.047619048,0,0,1,3,0,1.0,0,0.0,0.0,0,1,0,1728,0,1,3,1
0,0,0.142857143,0.193548387,0,0,1,0,0,0.879310345,1,83.33333333,16.66666667,0,0,0,6605,0,1,5,1
0,1,0.119047619,0.0,0,0,0,0,0,0.469135802,1,7.142857143,92.85714286,0,1,1,7052,0,0,7,0
0,1,0.0,0.0,0,0,0,0,0,0.583333333,1,40.0,60.0,0,1,1,2135,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.522222222,1,0.0,100.0,0,0,1,3555,0,1,2,1
0,0,0.0,0.0,0,0,0,1,0,0.461538462,1,100.0,0.0,0,1,1,5615,0,0,5,1
0,0,0.066666667,0.0,0,0,0,0,0,0.866071429,1,0.0,100.0,0,1,0,7858,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.824390244,1,47.05882353,52.94117647,0,1,1,-1,0,0,4,0
0,0,0.195652174,0.321428571,0,0,0,2,0,0.19047619,1,20.0,80.0,0,1,1,5626,0,1,5,1
0,0,0.032258065,0.041666667,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,1,0.098039216,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,348,0,1,0,1
0,0,0.272727273,0.0,0,0,0,0,0,0.457142857,0,0.0,100.0,0,1,1,8701,0,0,6,0
1,0,0.169014085,0.0,0,0,1,0,0,0.288659794,1,6.666666667,93.33333333,0,1,1,7,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.460674157,1,81.25,18.75,0,1,0,-1,0,0,2,0
0,1,0.065934066,0.0,0,0,0,0,0,0.994318182,0,85.71428571,14.28571429,0,1,1,7887,0,0,5,0
0,0,0.343065693,0.0,0,0,0,1,0,0.483870968,1,100.0,0.0,0,1,1,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,0,0,7423,0,0,7,0
0,1,0.02,0.0,0,0,0,1,0,0.833333333,1,0.0,0.0,0,1,0,3,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.677419355,0,0.0,100.0,0,0,0,-1,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.434782609,0,0.0,100.0,0,1,1,1346,0,0,2,0
1,0,0.0,0.0,0,0,0,1,0,0.222222222,1,0.0,0.0,0,0,0,-1,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.951903808,0,97.72727273,2.272727273,0,1,1,5090,0,0,5,0
0,0,0.085106383,0.102564103,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,819,0,1,2,1
0,0,0.0,0.0,0,0,1,0,0,0.727272727,1,100.0,0.0,0,1,0,5452,0,1,3,0
0,1,0.109589041,0.0,0,0,0,0,0,0.45,0,0.0,100.0,0,0,1,5406,0,1,6,0
1,0,0.028571429,0.0,0,0,1,0,0,0.115384615,1,0.0,0.0,0,1,0,8018,0,1,4,1
0,1,0.0,0.0,0,0,0,0,0,0.813636364,1,0.0,0.0,0,0,0,-1,0,0,1,0
0,1,0.0,0.0,0,0,0,0,0,0.166666667,0,0.0,0.0,0,1,1,-1,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.73125,1,37.0,63.0,0,0,0,9283,0,0,7,0
0,0,0.0,0.0,0,0,0,0,0,0.960451977,0,100.0,0.0,0,0,0,7133,0,0,7,0
0,1,0.102564103,0.0,0,0,0,0,0,0.544401544,1,0.0,100.0,0,1,1,6068,0,0,4,0
0,1,0.0,0.0,0,0,1,0,0,0.970149254,0,98.64864865,1.351351351,0,0,1,3899,0,0,4,0
0,1,0.045454545,0.0,0,0,0,0,0,0.627906977,0,100.0,0.0,0,1,1,2703,0,0,4,0
0,0,0.043478261,0.0,0,0,0,1,0,1.0,0,0.0,0.0,0,1,0,-1,0,1,0,1
1,0,0.120805369,0.0,0,0,0,0,0,0.631578947,0,33.33333333,66.66666667,0,1,1,5613,0,1,5,1
0,0,0.192982456,0.0,0,0,0,0,0,0.75,0,0.0,0.0,0,1,0,-1,0,1,0,1
0,0,0.051724138,0.0,0,0,0,0,0,0.416356877,1,7.142857143,92.85714286,0,1,1,4151,0,0,6,0
0,0,0.108433735,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,7448,0,1,8,0
0,0,0.178571429,0.238095238,0,1,0,0,0,0.75,1,100.0,0.0,0,1,0,7621,0,1,6,1
0,0,0.0,0.0,0,0,0,0,0,0.637168142,1,4.545454545,95.45454545,0,1,0,7618,0,0,5,0
0,0,0.075,0.0,0,0,0,0,0,0.384615385,1,92.85714286,7.142857143,0,0,1,4646,0,0,6,0
0,0,0.0,0.0,0,0,1,0,0,0.0,0,0.0,0.0,0,1,0,784,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.835820896,1,92.30769231,7.692307692,0,1,0,4996,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.757575758,1,50.0,50.0,0,1,0,7422,0,0,5,0
0,0,0.0,0.0,0,0,1,1,0,0.605263158,1,0.0,100.0,0,0,0,6329,0,1,10,0
0,1,0.0,0.0,0,0,1,0,0,0.205882353,1,0.0,0.0,0,1,0,3250,0,1,4,1
0,1,0.0,0.0,0,0,1,0,0,0.709677419,1,0.0,0.0,0,1,0,5911,0,0,5,0
0,1,0.0,0.0,0,0,1,0,0,0.5625,1,0.0,0.0,0,1,1,6995,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.995898277,0,99.60238569,0.397614314,0,0,1,5763,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.64,1,100.0,0.0,0,0,0,8146,0,0,6,0
0,1,0.023255814,0.0,0,0,0,0,0,0.846153846,0,33.33333333,66.66666667,0,1,1,4973,0,1,4,0
0,1,0.0,0.0,0,0,0,0,0,0.529411765,1,66.66666667,33.33333333,0,1,0,6969,0,0,4,0
0,0,0.261363636,0.0,0,0,0,0,0,0.078125,0,0.0,100.0,1,1,1,3206,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.234939759,1,0.0,100.0,0,1,0,4310,0,1,2,1
1,1,0.077922078,0.0,0,0,0,0,0,0.986140725,1,99.65870307,0.341296928,0,1,0,5379,0,0,3,0
1,0,0.361904762,0.0,0,0,0,1,0,1.0,0,100.0,0.0,0,1,0,3,0,1,0,1
0,1,0.037735849,0.0,0,0,1,0,0,0.0,0,0.0,0.0,1,1,1,8391,0,0,3,0
0,0,0.0,0.0,0,0,0,0,0,0.996865204,0,100.0,0.0,0,1,1,-1,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.722222222,1,100.0,0.0,0,1,0,-1,0,0,5,0
0,0,0.164383562,0.142857143,0,0,0,0,0,0.375,1,0.0,100.0,0,1,0,7446,0,0,8,0
0,0,0.02173913,0.0,0,0,0,2,0,0.631578947,1,0.0,0.0,0,1,0,8347,0,1,10,1
0,1,0.0,0.0,0,0,1,2,0,0.764705882,0,0.0,0.0,0,0,1,-1,0,1,1,1
0,0,0.033333333,0.047619048,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,0,5,1
0,1,0.0,0.0,0,0,0,0,0,0.366666667,1,0.0,0.0,0,1,1,-1,0,1,0,1
0,0,0.0,0.0,0,0,0,4,0,0.940828402,1,100.0,0.0,0,1,1,7148,0,1,1,1
0,0,0.0,0.0,0,0,0,0,0,0.5625,1,0.0,100.0,0,1,0,7447,0,0,8,0
0,1,0.0,0.0,0,0,1,0,0,0.25,1,0.0,0.0,0,1,0,-1,0,1,0,1
0,0,0.081967213,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,-1,0,1,6,0
1,0,0.350089767,0.0,0,0,0,1,0,0.333333333,1,0.0,0.0,0,1,1,6589,0,1,4,0
0,0,0.0,0.0,0,0,1,0,0,0.8,1,100.0,0.0,0,1,0,3063,0,0,4,0
0,0,0.214285714,0.0,0,0,0,0,0,0.263157895,1,0.0,0.0,0,1,0,313,0,0,0,1
0,0,0.0,0.0,0,0,1,1,0,0.733333333,0,0.0,0.0,0,1,1,-1,0,1,1,1
0,1,0.074468085,0.0,0,0,0,0,0,0.77294686,1,8.333333333,91.66666667,0,1,1,5051,0,0,6,0
0,0,0.163934426,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,561,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.944444444,0,75.0,25.0,0,0,0,4796,0,0,3,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,4537,0,1,1,1
1,0,0.349794239,0.016666667,0,0,0,2,0,1.0,0,0.0,0.0,0,1,0,1658,0,1,2,1
0,0,0.02,0.0,0,0,0,0,0,0.875,0,100.0,0.0,1,1,0,4224,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1000,0,1,0,1
0,1,0.052631579,0.0,0,0,1,1,0,0.882758621,0,100.0,0.0,0,1,0,7403,0,0,5,0
0,1,0.018518519,0.0,0,0,0,0,0,0.285714286,0,50.0,50.0,0,1,1,5848,0,1,4,0
1,0,0.132352941,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
0,0,0.106666667,0.090909091,0,0,1,2,0,1.0,0,100.0,0.0,0,1,0,1939,0,1,3,0
0,0,0.118811881,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,1972,0,1,0,1
0,0,0.045454545,0.076923077,0,0,0,0,0,0.5,0,0.0,0.0,0,1,0,806,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.959866221,0,100.0,0.0,0,0,1,4175,0,0,8,0
0,0,0.0,0.0,0,0,0,0,0,0.977777778,0,100.0,0.0,0,1,0,1541,0,0,0,1
0,1,0.0,0.0,0,0,0,0,0,0.983606557,0,100.0,0.0,0,1,0,7336,0,0,5,0
1,0,0.023255814,0.0,0,0,0,0,0,0.909090909,0,50.0,50.0,0,1,0,-2,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,5158,0,0,8,0
0,0,0.0,0.0,0,0,1,0,0,0.411764706,1,100.0,0.0,0,1,1,117,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.622641509,1,0.0,0.0,0,1,1,8519,0,0,10,0
0,1,0.407407407,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,7489,0,1,7,1
0,0,0.0,0.0,0,0,0,0,0,0.846153846,0,100.0,0.0,0,1,0,431,0,1,0,1
0,0,0.191176471,0.0,1,0,0,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,0,0.157894737,0.272727273,0,0,0,0,0,1.0,0,100.0,0.0,0,1,1,-2,1,1,0,1
0,1,0.056179775,0.0,0,0,1,0,0,0.565217391,1,0.0,100.0,0,1,1,6200,0,1,4,0
0,0,0.0,0.0,0,0,0,0,0,0.587155963,1,0.0,100.0,0,1,0,7449,0,0,8,0
0,1,0.0,0.0,0,0,0,0,0,0.375,0,10.34482759,89.65517241,0,0,0,5905,0,0,2,0
0,0,0.0,0.0,0,0,0,0,0,0.0,1,0.0,100.0,0,1,0,7253,0,1,1,1
0,0,0.156342183,0.0,0,0,1,1,0,1.0,0,0.0,0.0,1,1,0,756,0,1,0,1
0,0,0.090909091,0.235294118,0,0,1,0,0,1.0,0,0.0,0.0,0,1,0,724,0,1,1,1
0,0,0.081632653,0.142857143,0,0,0,1,0,1.0,0,100.0,0.0,0,0,0,3014,0,1,4,1
0,1,0.090909091,0.0,0,0,0,0,0,0.827702703,1,64.0,36.0,0,0,0,7558,0,1,7,0
0,0,0.0,0.0,0,0,0,0,0,0.938461538,0,96.66666667,3.333333333,0,0,0,2498,0,0,2,0
0,1,0.0,0.0,0,0,1,0,0,0.594594595,1,0.0,0.0,0,1,0,5910,0,0,5,0
0,1,0.0,0.0,0,0,1,0,0,0.0,0,0.0,0.0,1,1,0,229,0,1,0,1
0,0,0.131578947,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.929078014,1,33.33333333,66.66666667,0,1,1,2238,0,0,4,0
0,0,0.0,0.0,0,0,1,0,0,0.071428571,1,0.0,0.0,0,1,1,7309,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.100775194,1,0.0,100.0,0,1,0,3094,0,1,3,0
0,0,0.0,0.0,0,0,0,2,0,1.0,0,0.0,0.0,1,1,0,8264,0,1,6,1
0,1,0.0,0.0,0,0,0,0,0,0.872727273,0,100.0,0.0,0,1,1,3811,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.421768707,1,0.0,100.0,0,0,0,8517,0,0,10,0
0,0,0.104477612,0.0,0,0,1,0,0,0.653846154,0,0.0,0.0,0,1,1,2497,0,0,4,0
0,0,0.0,0.0,0,0,0,0,0,0.631578947,0,0.0,0.0,0,0,1,8346,0,0,10,0
1,1,0.119047619,0.0,0,0,0,0,0,0.746835443,1,84.21052632,15.78947368,0,0,1,5932,0,0,3,0
1,0,0.15483871,0.153846154,0,0,0,0,0,0.631578947,0,33.33333333,66.66666667,0,1,1,5614,0,1,5,1
0,0,0.0,0.0,0,0,0,0,0,0.865609924,0,100.0,0.0,0,0,1,7133,0,0,7,0
0,1,0.0,0.0,0,0,0,1,0,0.757575758,1,100.0,0.0,0,1,1,7224,0,1,5,0
0,0,0.409638554,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,2,1
1,0,0.1640625,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,12350,0,0,5,0
1,0,0.0,0.0,0,0,1,1,0,0.857142857,0,0.0,0.0,0,0,0,91,0,1,3,1
0,0,0.0,0.0,0,0,1,0,0,0.9,0,90.0,10.0,0,1,1,3790,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.909090909,0,100.0,0.0,0,0,1,330,0,1,0,1
1,0,0.139534884,0.0,0,0,0,1,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,8618,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.892307692,0,100.0,0.0,0,1,0,3630,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.894736842,0,83.33333333,16.66666667,0,1,0,7754,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.853146853,1,100.0,0.0,0,1,1,5527,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.066666667,1,0.0,100.0,0,1,0,-1,0,0,4,0
0,0,0.0,0.0,0,0,0,1,0,0.0,0,0.0,0.0,1,1,0,1561,0,0,0,1
0,1,0.0,0.0,0,0,0,1,0,0.5,0,100.0,0.0,0,1,0,3317,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.745762712,0,0.0,0.0,0,0,0,8165,0,0,4,0
1,0,0.133858268,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,1,0.012820513,0.0,0,0,1,0,0,0.777777778,0,100.0,0.0,0,1,0,7142,0,0,3,0
0,0,0.226666667,0.032258065,0,0,1,0,0,1.0,0,0.0,0.0,0,1,1,1628,0,1,1,1
0,1,0.0,0.0,0,0,1,2,0,0.134663342,1,0.0,100.0,0,1,1,8034,0,1,4,1
1,1,0.086206897,0.0,0,0,0,0,0,0.846715328,1,90.0,10.0,0,1,1,10173,0,0,4,0
0,0,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,1880,0,1,0,1
1,0,0.272727273,0.0,0,0,1,0,0,0.95,0,0.0,0.0,0,1,0,-1,0,1,0,1
0,1,0.0,0.0,0,0,1,3,0,0.769230769,1,0.0,0.0,0,0,0,1419,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.851351351,0,82.35294118,17.64705882,0,1,0,4055,0,0,2,0
0,0,0.0,0.0,0,0,0,0,0,0.979166667,1,100.0,0.0,0,1,0,1773,0,0,6,0
1,0,0.02173913,0.0,0,0,0,0,0,0.5,1,100.0,0.0,0,1,0,8919,0,1,3,1
0,1,0.055555556,0.181818182,0,0,0,0,0,0.985815603,0,100.0,0.0,0,0,0,8881,0,0,4,0
1,0,0.112,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
0,0,0.206185567,0.0,0,0,1,2,0,0.390243902,1,33.33333333,66.66666667,0,1,1,5729,0,0,3,0
1,0,0.13740458,0.017241379,1,0,0,2,2,0.944444444,0,0.0,0.0,0,1,0,4478,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,0,0,4329,0,1,2,1
0,0,0.481481481,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.918367347,0,87.5,12.5,0,0,0,5511,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.84,0,50.0,50.0,0,0,0,8620,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.166666667,1,60.0,40.0,0,0,0,5223,0,0,2,0
0,1,0.0,0.0,0,0,1,0,0,0.897959184,1,0.0,0.0,0,0,0,5621,0,1,5,0
0,1,0.0,0.0,0,0,0,0,0,0.653846154,1,95.34883721,4.651162791,0,1,1,8996,0,0,2,0
2,0,0.162601626,0.0,0,0,0,0,0,0.428571429,0,100.0,0.0,0,1,1,6316,0,0,6,1
1,1,0.092592593,0.0,0,0,0,0,0,0.93495935,0,90.0,10.0,0,1,1,8705,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.962264151,0,100.0,0.0,0,0,1,6430,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,6,0,1,0,1
0,0,0.02173913,0.0,0,0,1,2,0,1.0,0,0.0,0.0,0,1,0,1824,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,-1,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,396,0,1,0,1
0,0,0.258426966,0.045454545,0,0,0,1,0,0.0,0,0.0,0.0,1,1,0,359,0,0,1,1
0,1,0.0,0.0,0,0,0,0,0,0.428571429,0,0.0,0.0,0,1,0,4478,0,0,5,0
1,1,0.08,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,2100,0,1,0,1
0,0,0.0,0.0,0,0,1,4,0,0.428571429,0,85.71428571,14.28571429,0,1,0,630,0,1,2,1
0,0,0.0,0.0,0,0,0,0,0,0.940828402,0,100.0,0.0,0,0,1,7130,0,0,7,0
0,0,0.0,0.0,0,0,0,0,0,0.75,0,0.0,100.0,0,0,0,3482,0,0,4,0
0,0,0.0,0.0,0,0,0,0,0,0.903614458,0,100.0,0.0,0,0,1,7133,0,0,7,0
0,0,0.063829787,0.1,0,0,1,1,0,0.272727273,0,50.0,50.0,0,1,1,1547,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.8125,1,0.0,0.0,0,0,0,7921,0,0,2,0
0,0,0.0,0.0,0,0,1,0,0,1.0,0,0.0,0.0,0,1,0,1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,3313,0,0,3,0
0,0,0.0,0.0,0,0,1,3,0,0.0,0,0.0,0.0,1,1,0,497,0,1,0,1
1,0,0.291139241,0.366666667,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,5613,0,1,5,1
0,1,0.173913043,0.266666667,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,1739,0,0,0,0
0,0,0.09375,0.130434783,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,1,0.259259259,0.0,0,0,0,0,0,0.966666667,0,80.0,20.0,0,1,0,5767,0,1,2,1
1,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,1,2292,0,0,4,1
0,1,0.0,0.0,0,0,0,0,0,0.893617021,0,100.0,0.0,0,1,1,8373,0,0,4,0
0,0,0.24,0.0,0,0,0,0,0,0.047619048,0,0.0,100.0,0,1,1,6962,0,1,3,1
0,0,0.098039216,0.161290323,0,0,0,0,0,0.225806452,0,0.0,100.0,0,1,1,1546,0,1,2,1
0,0,0.0,0.0,0,0,1,3,0,1.0,0,100.0,0.0,0,1,0,7378,0,1,2,1
0,0,0.0,0.0,0,0,0,0,0,0.52,0,0.0,0.0,1,1,0,7488,0,0,10,0
0,1,0.0,0.0,0,0,1,0,0,0.914285714,0,100.0,0.0,0,1,1,8885,0,1,5,0
0,1,0.0,0.0,0,0,0,0,0,0.870588235,1,91.66666667,8.333333333,0,1,1,6931,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.838888889,1,100.0,0.0,0,1,1,6257,0,0,6,0
0,1,0.247191011,0.271604938,1,0,1,0,2,0.0,0,0.0,100.0,0,0,0,-1,0,1,0,1
0,0,0.014925373,0.047619048,0,0,1,3,0,1.0,0,0.0,0.0,0,1,0,1728,0,1,3,1
0,0,0.060606061,0.0,0,0,0,0,0,0.482142857,1,0.0,100.0,0,1,0,647,0,1,1,1
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,998,0,1,0,1
1,1,0.051948052,0.0,0,0,0,0,0,0.4,0,0.0,100.0,0,0,0,5160,0,1,8,0
0,0,0.095238095,0.0,0,0,0,0,0,0.994771242,0,92.30769231,7.692307692,0,1,0,5942,0,1,3,0
0,0,0.0,0.0,0,0,0,0,0,0.939622642,0,50.0,50.0,0,0,1,5825,0,0,7,0
0,0,0.147058824,0.0,1,0,0,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
0,0,0.388888889,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,5233,0,1,3,1
0,1,0.054545455,0.0,0,0,0,0,0,0.785714286,1,100.0,0.0,0,1,1,4565,0,1,4,1
